# # alphas_L2, errors_L2, lambdas_L2, errors_L1, lambdas_L1, errors_Huber,lambdas_Huber, huber_params, errors_BO
9.770099572992246522e+02,1.432354910322786168e-03,1.400001068115234393e+00,1.800059139407617081e-03,1.326449317932129057e+00,1.259353832419929375e-03,1.071929977296311787e+00,1.679163115107288551e+00,1.248845979344048729e-03
1.097498765493056680e+03,1.275161628498500122e-03,1.399982910156249982e+00,1.602572366625309996e-03,1.326469879150390607e+00,1.121108908729517850e-03,1.071916345646543034e+00,1.679216388706723073e+00,1.111751340651556674e-03
1.232846739442065882e+03,1.135213798443945876e-03,1.399991455078124947e+00,1.426739116037856192e-03,1.326487904116511185e+00,9.980384369865369365e-04,1.071908274189575128e+00,1.679262044858983005e+00,9.897055584209279999e-04
1.384886371393871741e+03,1.010620628530745080e-03,1.399999999999999911e+00,1.270187884657048016e-03,1.326511535644531170e+00,8.884770720771761887e-04,1.071901379775402230e+00,1.679303368291130916e+00,8.810569332338147319e-04
1.555676143930472335e+03,8.996983863982510599e-04,1.400008277893066033e+00,1.130806333110134787e-03,1.326517927385866491e+00,7.909421754688228390e-04,1.071901656445642281e+00,1.679342987752756144e+00,7.843350037728402668e-04
1.747528400007682876e+03,8.009477758739169673e-04,1.399995727539062429e+00,1.006713081604049265e-03,1.326530762501060723e+00,7.041137831331756303e-04,1.071888943809704564e+00,1.679375508248760696e+00,6.982306698226636854e-04
1.963040650040272340e+03,7.130337747403014959e-04,1.399991455078124947e+00,8.962325504744406146e-04,1.326541476249694984e+00,6.268167669887247939e-04,1.071872862478219890e+00,1.679404091950979616e+00,6.215784930372336703e-04
2.205130739903045651e+03,6.347676679923086596e-04,1.400008544791489840e+00,7.978725219184301665e-04,1.326547851562499991e+00,5.580049502991180077e-04,1.071871820135618769e+00,1.679432185435887348e+00,5.533409373783548801e-04
2.477076355991709079e+03,5.650910393382169161e-04,1.400000534057617152e+00,7.103041326990133797e-04,1.326581964492797860e+00,4.967469634873378226e-04,1.071853421678191642e+00,1.679456611584719372e+00,4.925943370368557339e-04
2.782559402207125913e+03,5.030615089416379249e-04,1.399999966621398917e+00,6.323440377242750543e-04,1.326547851562499991e+00,4.422136500421558480e-04,1.071872908838789051e+00,1.679475603314390053e+00,4.385164027786991880e-04
3.125715849688235267e+03,4.478400280552019552e-04,1.400000133514404110e+00,5.629385114944707169e-04,1.326618347167968670e+00,3.936668529367359781e-04,1.071866011008773434e+00,1.679493983483951958e+00,3.903750982741094333e-04
3.511191734215127326e+03,3.986795614823179790e-04,1.399987182617187464e+00,5.011492789239735401e-04,1.326594882011413734e+00,3.504494304533700699e-04,1.071857766040995585e+00,1.679512240714887472e+00,3.475187363626286441e-04
3.944206059437656222e+03,3.549150069745987679e-04,1.400068359374999627e+00,4.461408890110707404e-04,1.326624755859374893e+00,3.119763668075759000e-04,1.071866392955078018e+00,1.679527461777309050e+00,3.093671616027915405e-04
4.430621457583877600e+03,3.159542169279827561e-04,1.400017089843750062e+00,3.971694646123236083e-04,1.326684437319636256e+00,2.777268576565905533e-04,1.071853546179286187e+00,1.679539762462437302e+00,2.754039000583130559e-04
4.977023564332113892e+03,2.812700022865044502e-04,1.400068376064300235e+00,3.535726793750804120e-04,1.326547851562500213e+00,2.472372636885822317e-04,1.071927796357089679e+00,1.679551228606947388e+00,2.451691703084790674e-04
5.590810182512223037e+03,2.503930115378416588e-04,1.400000534057617152e+00,3.147608287208392142e-04,1.326718749999999947e+00,2.200948371582356344e-04,1.071830728531294241e+00,1.679561922318176581e+00,2.182536612580499025e-04
6.280291441834246143e+03,2.229053893136878628e-04,1.399982910156249982e+00,2.802088761155729912e-04,1.326650257110595810e+00,1.959321366562516431e-04,1.071839985143818952e+00,1.679572365560126013e+00,1.942929926750380787e-04
7.054802310718645458e+03,1.984351294526121023e-04,1.400068359374999849e+00,2.494493685829546337e-04,1.326718766819685591e+00,1.744220546466834776e-04,1.071870571151572360e+00,1.679580145076153830e+00,1.729627835727054475e-04
7.924828983539169712e+03,1.766510466458814932e-04,1.399999999869614875e+00,2.220661268392820631e-04,1.326514205932617152e+00,1.552733906002856656e-04,1.071852095057131526e+00,1.679585867887250172e+00,1.539742617797656976e-04
8.902150854450392217e+03,1.572582990432280781e-04,1.400008553266525180e+00,1.976886256895848959e-04,1.326718916893005362e+00,1.382269098773036831e-04,1.071894667366381171e+00,1.679598046494223507e+00,1.370703553242869077e-04
1.000000000000000000e+04,1.399944015472165404e-04,1.399999983310699303e+00,1.759869893980248179e-04,1.326599121093750000e+00,1.230518350940901229e-04,1.071818952473050812e+00,1.679592734548061461e+00,1.220222127795711486e-04
