# # alphas_L2, errors_L2, lambdas_L2, errors_L1, lambdas_L1, errors_Huber,lambdas_Huber, huber_params, errors_BO
3.696912707195028069e-01,1.940240247986011468e-01,-8.833303992799903526e-01,2.766318067621149623e-01,-4.333775516386528803e-01,1.940240247985982602e-01,-8.833301744005546130e-01,9.067242930537114276e+00,1.697577716548268612e-01
3.872038781812555119e-01,1.947620858567085111e-01,-8.765739543358628261e-01,2.766772780762583039e-01,-4.154593193014096686e-01,1.947620858567062907e-01,-8.765741296863092114e-01,8.348087719616378521e+00,1.704878438114112438e-01
4.055460735840829556e-01,1.955335683642520639e-01,-8.694963441802974202e-01,2.767237754758913315e-01,-3.971292835498037577e-01,1.955335683642507316e-01,-8.694961165636309053e-01,7.903381629383700258e+00,1.712423588188372037e-01
4.247571552536898443e-01,1.963399115598647438e-01,-8.620818981446722873e-01,2.767712872945018443e-01,-3.783913729028596240e-01,1.963399115598620792e-01,-8.620819475769307960e-01,7.851270027719067457e+00,1.720220995770695982e-01
4.448782831127585102e-01,1.971826096843389831e-01,-8.543149578287304591e-01,2.768197996206602784e-01,-3.592508061869287284e-01,1.971826096843378728e-01,-8.543147539519324596e-01,7.430720199890862077e+00,1.728278340446471883e-01
4.659525668664681874e-01,1.980632134221149698e-01,-8.461783943317134904e-01,2.768692962761409859e-01,-3.397130978561788139e-01,1.980632110602007501e-01,-8.461851862654216072e-01,4.732350976453201241e+00,1.736603074610645336e-01
4.880251583654431347e-01,1.989833313222617583e-01,-8.376545118900982079e-01,2.769197588387826148e-01,-3.197853141391587828e-01,1.989826430118519784e-01,-8.380890821729605200e-01,3.712187369472370158e+00,1.745202333555545549e-01
5.111433483440167569e-01,1.999446311643868768e-01,-8.287250245668704718e-01,2.769711666148184648e-01,-2.994747707704916717e-01,1.999381294845279378e-01,-8.304558115707105781e-01,3.259736378933013601e+00,1.754082833558432419e-01
5.353566677410723784e-01,2.009488412609279351e-01,-8.193705771513336567e-01,2.770234966681197619e-01,-2.787900237429309369e-01,2.009240131292946430e-01,-8.227449962343824641e-01,2.972878537540901256e+00,1.763250755635397127e-01
5.607169938205458504e-01,2.019977517642927989e-01,-8.095705781126304457e-01,2.770767238609177507e-01,-2.577404592297561359e-01,2.019344283052311173e-01,-8.142613774554323669e-01,2.763909325579214205e+00,1.772711615027897647e-01
5.872786613189482363e-01,2.030932158375788887e-01,-7.993036814268226209e-01,2.771308208846201548e-01,-2.363362364566002349e-01,2.029641417995953212e-01,-8.044762788335271253e-01,2.599929930855269689e+00,1.782470114767289449e-01
6.150985788580500824e-01,2.042371507778599771e-01,-7.885477317946868459e-01,2.771857583242609557e-01,-2.145886540894305639e-01,2.040086560350578004e-01,-7.930467368830126373e-01,2.465173706160433298e+00,1.792529983003774419e-01
6.442363508721373755e-01,2.054315390305225808e-01,-7.772791910718752639e-01,2.772415047335958782e-01,-1.925095141898818252e-01,2.050641314513246272e-01,-7.797784815050357032e-01,2.350899819729603379e+00,1.802893793685753643e-01
6.747544053110693385e-01,2.066784291028085363e-01,-7.654735751108223685e-01,2.772980266879814248e-01,-1.701114292983540166e-01,2.061272786825676384e-01,-7.645875103125805428e-01,2.251772459965908801e+00,1.813562770106156297e-01
7.067181273927490848e-01,2.079799363567147452e-01,-7.531053006496227775e-01,2.773552889147814504e-01,-1.474079427083346272e-01,2.071952596069563945e-01,-7.474682376526980976e-01,2.164302621716441610e+00,1.824536572194894735e-01
7.401959996915644657e-01,2.093382436146300485e-01,-7.401470313177047622e-01,2.774132543676879337e-01,-1.244132475280773364e-01,2.082656053138589591e-01,-7.284701905058235116e-01,2.086084437123627566e+00,1.835813068370741874e-01
7.752597488629460187e-01,2.107556016861238390e-01,-7.265706720536349028e-01,2.774718843679804259e-01,-1.011423379705230219e-01,2.093361506491453472e-01,-7.076807422562054750e-01,2.015389429003353605e+00,1.847388093178958801e-01
8.119844993184013315e-01,2.122343296252515721e-01,-7.123462470625101517e-01,2.775311386876613273e-01,-7.761063408102526762e-02,2.104049825252112260e-01,-6.852127343861700304e-01,1.950936876564049127e+00,1.859255194706588288e-01
8.504489341802676794e-01,2.137768148551324465e-01,-6.974430695249005385e-01,2.775909757376100462e-01,-5.383413202457398850e-02,2.114703994049076385e-01,-6.611944472355730795e-01,1.891750852894870771e+00,1.871405374271639666e-01
8.907354638610439634e-01,2.153855130260839967e-01,-6.818281898596405544e-01,2.776513526676631649e-01,-2.982961352824604895e-02,2.125308794093951903e-01,-6.357637184040663136e-01,1.837070511741682122e+00,1.883826824191033866e-01
9.329304026284686024e-01,2.170629476540817393e-01,-6.654675687489097768e-01,2.777122255064004008e-01,-5.614212057698656118e-03,2.135850551869420411e-01,-6.090627722738407579e-01,1.786291845234420306e+00,1.896504670384440150e-01
9.771241535346496532e-01,2.188117094687112019e-01,-6.483251406492109847e-01,2.777735493503403763e-01,1.879474629053337620e-02,2.146316940058483613e-01,-5.812346551040370457e-01,1.738928367210453851e+00,1.909420726226866982e-01
1.023411402105452783e+00,2.206344554882098130e-01,-6.303635756787304700e-01,2.778352785059818864e-01,4.337911056667106968e-02,2.156696819069721105e-01,-5.524207877093648689e-01,1.694580796502121345e+00,1.922553270051112762e-01
1.071891319205127591e+00,2.225339077424628442e-01,-6.115431749039783593e-01,2.778973666452675406e-01,6.812094683333870526e-02,2.166980109095568707e-01,-5.227588524081687726e-01,1.652918829192984163e+00,1.935876854889042598e-01
1.122667773510813483e+00,2.245128516758869708e-01,-5.918223844504432174e-01,2.779597669560809337e-01,9.300159627597096024e-02,2.177157687690185472e-01,-4.923817908796768172e-01,1.613665894456481453e+00,1.949362162991505887e-01
1.175849554052156964e+00,2.265741341449785118e-01,-5.711580652268294367e-01,2.780224323071376347e-01,1.180026490501964870e-01,2.187221304641311370e-01,-4.614169013931160857e-01,1.576587681112583406e+00,1.962975921246590261e-01
1.231550603292826063e+00,2.287206610267078499e-01,-5.495045942045163612e-01,2.780853154627109802e-01,1.431053127101643285e-01,2.197163512708688593e-01,-4.299846025849664022e-01,1.541483889554080111e+00,1.976680885377335439e-01
1.289890261253308079e+00,2.309553943755147110e-01,-5.268140984568818741e-01,2.781483691483610521e-01,1.682907546507331209e-01,2.206977608543416736e-01,-3.981991244268756058e-01,1.508182559536995759e+00,1.990435913893442432e-01
1.350993521198026404e+00,2.332813491125877992e-01,-5.030365845444972894e-01,2.782115462703267372e-01,1.935404010699489086e-01,2.216657582628553946e-01,-3.661669906822100917e-01,1.476534271481616312e+00,2.004196136987805854e-01
1.414991297434575968e+00,2.357015892138252244e-01,-4.781194956586091172e-01,2.782748000772472530e-01,2.188356327643659061e-01,2.226198076333152365e-01,-3.339880658881823061e-01,1.446408738423435203e+00,2.017913233918663396e-01
1.482020705798858584e+00,2.382192233838060780e-01,-4.520074704690593137e-01,2.783380842650298170e-01,2.441576364119243392e-01,2.235594343049629451e-01,-3.017546483960991122e-01,1.417691062815864544e+00,2.031535823948081854e-01
1.552225357427047925e+00,2.408374001189337310e-01,-4.246428332541823947e-01,2.784013531166251720e-01,2.694883759217440167e-01,2.244842213772113571e-01,-2.695523108956997538e-01,1.390280114131742462e+00,2.045009972893264694e-01
1.625755666443795100e+00,2.435593022284971987e-01,-3.959648933841058982e-01,2.784645616769227949e-01,2.948097874411091945e-01,2.253938065694505166e-01,-2.374594798611862623e-01,1.364085746391416887e+00,2.058279810671264087e-01
1.702769172225899519e+00,2.463881407094024034e-01,-3.659097093719509974e-01,2.785276658670616801e-01,3.201038849345114734e-01,2.262878793063798355e-01,-2.055480409517619345e-01,1.339027573071937649e+00,2.071288249710940832e-01
1.783430876931909381e+00,2.493271479542571445e-01,-3.344106088933739840e-01,2.785906225466749930e-01,3.453534254846244433e-01,2.271661778575495561e-01,-1.738827926445262739e-01,1.315033299695836266e+00,2.083977787718402919e-01
1.867913599020782689e+00,2.523795703171645144e-01,-3.013974384702741149e-01,2.786533897225589307e-01,3.705412672211670921e-01,2.280284868127919751e-01,-1.425228945397896130e-01,1.292037349492090925e+00,2.096291371650629287e-01
1.956398343517064875e+00,2.555486599309932938e-01,-2.667964838914985704e-01,2.787159265319143486e-01,3.956507223602866441e-01,2.288746344020760048e-01,-1.115210225609232497e-01,1.269980823702479888e+00,2.108173291370784019e-01
2.049074689815848060e+00,2.588376658530784358e-01,-2.305308209519852380e-01,2.787781934504862669e-01,4.206662968877354913e-01,2.297044901584861520e-01,-8.092450503814768714e-02,1.248810051589786418e+00,2.119570077711079303e-01
2.146141197858403515e+00,2.622498244074618068e-01,-1.925190892008343813e-01,2.788401522609800232e-01,4.455716268578970851e-01,2.305179623827504631e-01,-5.077493123177905660e-02,1.228475831652163119e+00,2.130431362415780017e-01
